Lats,Lons
29.07622845227564,-95.295491197855
29.07622845227564,-95.29442886550683
29.074846018474304,-95.29442886550683
29.074846018474304,-95.24948463481502
29.074217860249853,-95.24948463481502
29.074217860249853,-95.2491200881471
28.893770261724722,-95.2491200881471
28.893770261724722,-95.25073892150361
28.888399523025292,-95.25073892150361
28.888399523025292,-95.4559534784964
28.888642526284286,-95.4559534784964
28.888642526284286,-95.49628418493549
28.890117921071646,-95.49628418493549
28.890117921071646,-95.49710309911102
28.890175713513443,-95.49710309911102
28.890175713513443,-95.50180944780651
28.90878704650907,-95.50180944780651
28.90878704650907,-95.50697940527124
28.909907811546855,-95.50697940527124
28.909907811546855,-95.50848917897443
28.91141653179058,-95.50848917897443
28.91141653179058,-95.50886010264698
28.913158855169566,-95.50886010264698
28.913158855169566,-95.50909255721898
29.09360593296362,-95.50909255721898
29.09360593296362,-95.5071519980032
29.094136425831053,-95.5071519980032
29.094136425831053,-95.50665024510724
29.094808250131443,-95.50665024510724
29.094808250131443,-95.50456493182425
29.09516591198921,-95.50456493182425
29.09516591198921,-95.29929840150915
29.09516591198921,-95.29929840150915
,
29.811828327235183,-95.22539220997825
29.83960048969883,-95.22539220997825
29.83960048969883,-95.21862464375309
29.921072376035085,-95.21862464375309
29.921072376035085,-95.21647192202111
29.922313025728585,-95.21647192202111
29.922313025728585,-95.03596738190107
29.924053335252427,-95.03596738190107
29.924053335252427,-95.03239343516869
29.962885137100603,-95.03239343516869
29.962885137100603,-94.82537389816473
29.96216364697934,-94.82537389816473
29.96216364697934,-94.82223772639907
29.96082549863437,-94.82223772639907
29.96082549863437,-94.81282102456255
29.959863378473973,-94.81282102456255
29.959863378473973,-94.81260515112557
29.958155201860894,-94.81260515112557
29.958155201860894,-94.81220978108287
29.957405545457608,-94.81220978108287
29.957405545457608,-94.81117388821208
29.956466724977314,-94.81117388821208
29.956466724977314,-94.80784169055529
29.95264377731318,-94.80784169055529
29.95264377731318,-94.80716606929566
29.951804913796618,-94.80716606929566
29.951804913796618,-94.80711100159495
29.951774664210717,-94.80711100159495
29.951774664210717,-94.80693649114255
29.950684504133918,-94.80693649114255
29.950684504133918,-94.80632189103449
29.94643636228361,-94.80632189103449
29.94643636228361,-94.8047992072622
29.944358390725615,-94.8047992072622
29.944358390725615,-94.80379201747208
29.76393437567288,-94.80379201747208
29.76393437567288,-94.80616473293915
29.759200644337916,-94.80616473293915
29.759200644337916,-94.80823650835033
29.75731728527748,-94.80823650835033
29.75731728527748,-94.8188566649148
29.738568529219002,-94.8188566649148
29.738568529219002,-94.90204507797102
29.664415184110055,-94.90204507797102
29.664415184110055,-94.90259401244283
29.6643491165426,-94.90259401244283
29.6643491165426,-94.90259570088521
29.6631586114226,-94.90259570088521
29.6631586114226,-94.91302956794644
29.652729024800326,-94.91302956794644
29.652729024800326,-94.94445782118044
29.53039852612194,-94.94445782118044
29.53039852612194,-95.15096017881956
29.53127170466069,-95.15096017881956
29.53127170466069,-95.15103306893106
29.531415806619968,-95.15103306893106
29.531415806619968,-95.15153411583128
29.531592066159398,-95.15153411583128
29.531592066159398,-95.15215803837206
29.532918977058173,-95.15215803837206
29.532918977058173,-95.15356412325495
29.609009262471073,-95.15356412325495
29.609009262471073,-95.35369297175781
29.609521602781665,-95.35369297175781
29.609521602781665,-95.35379866277611
29.789949834147112,-95.35379866277611
29.789949834147112,-95.342433219639
29.803516649014803,-95.342433219639
29.803516649014803,-95.31242109518215
29.811692704086465,-95.31242109518215
29.811692704086465,-95.31201815081027
29.811828327235183,-95.31201815081027
29.811828327235183,-95.22539220997825
29.811828327235183,-95.22539220997825
,
29.3193728901097,-95.09840760687185
29.1389318921496,-95.09840760687185
29.1389318921496,-95.30411972646156
29.3193728901097,-95.30411972646156
29.3193728901097,-95.09840760687185
29.3193728901097,-95.09840760687185
,
16.109520872074025,-95.2630925131175
16.109520872074025,-95.26408296587618
16.110140426466643,-95.26408296587618
16.110140426466643,-95.26442282552836
16.110895578161752,-95.26442282552836
16.110895578161752,-95.26525949340494
16.29162809897026,-95.26525949340494
16.29162809897026,-95.26477719165896
16.295525343570176,-95.26477719165896
16.295525343570176,-95.07772930834105
16.294486435748563,-95.07772930834105
16.294486435748563,-95.0750780600313
16.29447613821723,-95.0750780600313
16.29447613821723,-95.07332212440961
16.11374366577907,-95.07332212440961
16.11374366577907,-95.0741708305529
16.11189769776104,-95.0741708305529
16.11189769776104,-95.07471180814412
16.11030935097428,-95.07471180814412
16.11030935097428,-95.0750092750757
16.109926963120195,-95.0750092750757
16.109926963120195,-95.07603796261685
16.10959579947631,-95.07603796261685
16.10959579947631,-95.07605015354909
16.10893345043232,-95.07605015354909
16.10893345043232,-95.2630925131175
16.109520872074025,-95.2630925131175
16.109520872074025,-95.2630925131175
,
32.80246637114833,-95.26194636572015
32.80246637114833,-95.26124786227608
32.6221226637133,-95.26124786227608
32.6221226637133,-95.47456897105731
32.622441901640286,-95.47456897105731
32.622441901640286,-95.47526823427984
32.62453653178167,-95.47526823427984
32.62453653178167,-95.47591726034678
32.804880169697185,-95.47591726034678
32.804880169697185,-95.26259040631983
32.802785599881396,-95.26259040631983
32.802785599881396,-95.26194636572015
32.80246637114833,-95.26194636572015
32.80246637114833,-95.26194636572015
,
17.69453049102862,-95.25094422125431
17.69453049102862,-95.43956535017429
17.69490651829639,-95.43956535017429
17.69490651829639,-95.43962184513134
17.695134478726178,-95.43962184513134
17.695134478726178,-95.4408805689334
17.696587367088547,-95.4408805689334
17.696587367088547,-95.44142747729558
17.69666170110553,-95.44142747729558
17.69666170110553,-95.44182051631073
17.877366132710158,-95.44182051631073
17.877366132710158,-95.44152925803405
17.877509131389104,-95.44152925803405
17.877509131389104,-95.44149035938715
17.878654787471675,-95.44149035938715
17.878654787471675,-95.44101287447842
17.878683537206065,-95.44101287447842
17.878683537206065,-95.44000589385426
17.879672944731645,-95.44000589385426
17.879672944731645,-95.43975287697097
17.87979952689542,-95.43975287697097
17.87979952689542,-95.4377460334626
17.879938886718932,-95.4377460334626
17.879938886718932,-95.2491199665374
17.879618969039836,-95.2491199665374
17.879618969039836,-95.2489285630518
17.87944778014527,-95.2489285630518
17.87944778014527,-95.24823689101244
17.69874338691944,-95.24823689101244
17.69874338691944,-95.24911522714542
17.69873805353708,-95.24911522714542
17.69873805353708,-95.2492163055517
17.698415505115577,-95.2492163055517
17.698415505115577,-95.24958449297087
17.698231648879027,-95.24958449297087
17.698231648879027,-95.24965574213941
17.697968639052434,-95.24965574213941
17.697968639052434,-95.24968539487877
17.69789895490977,-95.24968539487877
17.69789895490977,-95.24988406131982
17.69714887225302,-95.24988406131982
17.69714887225302,-95.25019426056454
17.696928036888558,-95.25019426056454
17.696928036888558,-95.25035377965214
17.695939027792285,-95.25035377965214
17.695939027792285,-95.25049927850085
17.694988519050526,-95.25049927850085
17.694988519050526,-95.25094080741391
17.694774636131122,-95.25094080741391
17.694774636131122,-95.25094422125431
17.69453049102862,-95.25094422125431
17.69453049102862,-95.25094422125431
,
29.280044047815714,-94.82707857319193
29.27789910213946,-94.82707857319193
29.27789910213946,-95.03306942680808
29.282708833857765,-95.03306942680808
29.282708833857765,-95.03514160132302
29.463145944700766,-95.03514160132302
29.463145944700766,-95.00703271983063
29.469222862343024,-95.00703271983063
29.469222862343024,-94.80101994683598
29.28878591605974,-94.80101994683598
29.28878591605974,-94.82423236275709
29.281088811946216,-94.82423236275709
29.281088811946216,-94.82542116436672
29.280044047815714,-94.82542116436672
29.280044047815714,-94.82707857319193
29.280044047815714,-94.82707857319193
,
32.411215467333136,-94.97526547243417
32.41131816880594,-94.97526547243417
32.41131816880594,-94.97555251004023
32.412545486406685,-94.97555251004023
32.412545486406685,-94.9760161220213
32.59289521944264,-94.9760161220213
32.59289521944264,-94.7631912113121
32.59251922484272,-94.7631912113121
32.59251922484272,-94.76259148744643
32.5917617811756,-94.76259148744643
32.5917617811756,-94.76258101581057
32.591720611312375,-94.76258101581057
32.591720611312375,-94.76184649042953
32.50354010184637,-94.76184649042953
32.50354010184637,-94.5941571440019
32.503154674040616,-94.5941571440019
32.503154674040616,-94.59379799590091
32.32280236701383,-94.59379799590091
32.32280236701383,-94.59407479522815
32.32233381863758,-94.59407479522815
32.32233381863758,-94.80668770477186
32.323187805866596,-94.80668770477186
32.323187805866596,-94.80677205599811
32.411215467333136,-94.80677205599811
32.411215467333136,-94.97526547243417
32.411215467333136,-94.97526547243417
,
18.079356424211404,-94.62064432309646
18.079356424211404,-94.62016123270571
18.079499839540233,-94.62016123270571
18.079499839540233,-94.4956132488003
18.198928472242958,-94.4956132488003
18.198928472242958,-94.4946292494833
18.199675998562853,-94.4946292494833
18.199675998562853,-94.4932470727612
18.199843796988514,-94.4932470727612
18.199843796988514,-94.49235903836426
18.200268221577755,-94.49235903836426
18.200268221577755,-94.4921779582846
18.200407541699175,-94.4921779582846
18.200407541699175,-94.49112001785318
18.200674122531222,-94.49112001785318
18.200674122531222,-94.4906718212684
18.20069603899229,-94.4906718212684
18.20069603899229,-94.48896684478672
18.201905777641272,-94.48896684478672
18.201905777641272,-94.45976610784625
18.232956386069333,-94.45976610784625
18.232956386069333,-94.45905224962299
18.233592613423838,-94.45905224962299
18.233592613423838,-94.3682885895653
18.246133862200285,-94.3682885895653
18.246133862200285,-94.36791738499657
18.24637335994828,-94.36791738499657
18.24637335994828,-94.36767710569019
18.248333674847686,-94.36767710569019
18.248333674847686,-94.17865956097641
18.24829634186548,-94.17865956097641
18.24829634186548,-94.17803449771765
18.24808391529171,-94.17803449771765
18.24808391529171,-94.17777593337048
18.247989844747732,-94.17777593337048
18.247989844747732,-94.17752907919092
18.247834346210002,-94.17752907919092
18.247834346210002,-94.17745669613606
18.222970857660222,-94.17745669613606
18.222970857660222,-94.1080208544635
18.22268220380574,-94.1080208544635
18.22268220380574,-94.1074365094214
18.22254827135161,-94.1074365094214
18.22254827135161,-94.10713372053662
18.294660738712302,-94.10713372053662
18.294660738712302,-93.99163449698354
18.310925085369185,-93.99163449698354
18.310925085369185,-93.98944616954881
18.31170774465387,-93.98944616954881
18.31170774465387,-93.98832701611217
18.312812609232363,-93.98832701611217
18.312812609232363,-93.98822813641486
18.313344062552602,-93.98822813641486
18.313344062552602,-93.79914053025173
18.311935492505715,-93.79914053025173
18.311935492505715,-93.79806958248392
18.311349348034284,-93.79806958248392
18.311349348034284,-93.79786907395562
18.311317873331156,-93.79786907395562
18.311317873331156,-93.79742479094914
18.31071092072253,-93.79742479094914
18.31071092072253,-93.7964919519756
18.130014562292576,-93.7964919519756
18.130014562292576,-93.79763320288617
18.12985851916041,-93.79763320288617
18.12985851916041,-93.79817040120317
18.129799893609846,-93.79817040120317
18.129799893609846,-93.79901084631301
18.129129762316513,-93.79901084631301
18.129129762316513,-93.79903760879711
18.129106637099337,-93.79903760879711
18.129106637099337,-93.79912763918468
18.128124127872784,-93.79912763918468
18.128124127872784,-93.7996223788111
18.126239276840398,-93.7996223788111
18.126239276840398,-93.79963358451401
18.125858162150767,-93.79963358451401
18.125858162150767,-93.86901401960516
18.12400457868829,-93.86901401960516
18.12400457868829,-93.82978431286875
18.123622010836122,-93.82978431286875
18.123622010836122,-93.82879101692725
18.062348482807753,-93.82879101692725
18.062348482807753,-93.8159568342527
18.06214575136411,-93.8159568342527
18.06214575136411,-93.81570774195552
18.014587860809797,-93.81570774195552
18.014587860809797,-93.73020803425464
18.037469606233127,-93.73020803425464
18.037469606233127,-93.72931521022136
18.038037028033706,-93.72931521022136
18.038037028033706,-93.72910273878405
18.038185141238042,-93.72910273878405
18.038185141238042,-93.72542630402124
18.0383709728413,-93.72542630402124
18.0383709728413,-93.5468202810709
18.096972759805627,-93.5468202810709
18.096972759805627,-93.5465780387838
18.097456755286743,-93.5465780387838
18.097456755286743,-93.54621036785645
18.097605253900248,-93.54621036785645
18.097605253900248,-93.54593563263273
18.097633003641164,-93.54593563263273
18.097633003641164,-93.54591697994388
18.097815751934863,-93.54591697994388
18.097815751934863,-93.54572998614705
18.098162748694975,-93.54572998614705
18.098162748694975,-93.54544050155181
18.099264738405378,-93.54544050155181
18.099264738405378,-93.54434445381895
18.0994880696533,-93.54434445381895
18.0994880696533,-93.5296644428711
18.187159165964783,-93.5296644428711
18.187159165964783,-93.52908484952344
18.188229572594302,-93.52908484952344
18.188229572594302,-93.52867857800177
18.189589559841007,-93.52867857800177
18.189589559841007,-93.41821503234587
18.203499096023414,-93.41821503234587
18.203499096023414,-93.22924563432073
18.15852037182043,-93.22924563432073
18.15852037182043,-93.21558663154183
18.157434421761675,-93.21558663154183
18.157434421761675,-93.2151119620656
17.995160708058368,-93.2151119620656
17.995160708058368,-93.19903152850725
18.154610470929228,-93.19903152850725
18.154610470929228,-93.1988675306936
18.155861875879637,-93.1988675306936
18.155861875879637,-93.19844097088715
18.1573089956634,-93.19844097088715
18.1573089956634,-93.19773273939754
18.159681840110874,-93.19773273939754
18.159681840110874,-93.18826584504762
18.319108746263066,-93.18826584504762
18.319108746263066,-93.18819472741325
18.31953008752559,-93.18819472741325
18.31953008752559,-93.18811379369433
18.319909889497392,-93.18811379369433
18.319909889497392,-93.18769183160583
18.32018574800554,-93.18769183160583
18.32018574800554,-93.18751213822772
18.32075332598326,-93.18751213822772
18.32075332598326,-93.18727877754567
18.321258004554277,-93.18727877754567
18.321258004554277,-93.18674113270997
18.321360111924047,-93.18674113270997
18.321360111924047,-92.99764486729002
18.32103294834468,-92.99764486729002
18.32103294834468,-92.99757129404145
18.320431662351805,-92.99757129404145
18.320431662351805,-92.99753053554556
18.320261094516876,-92.99753053554556
18.320261094516876,-92.99751512769048
18.320138415118873,-92.99751512769048
18.320138415118873,-92.99714452729754
18.320039484234158,-92.99714452729754
18.320039484234158,-92.99703853528702
18.320024866190295,-92.99703853528702
18.320024866190295,-92.99678048863838
18.319657312515545,-92.99678048863838
18.319657312515545,-92.99667089433625
18.31963581271841,-92.99667089433625
18.31963581271841,-92.99642297737894
18.16672656200839,-92.99642297737894
18.16672656200839,-92.95055572065183
18.166685057851694,-92.95055572065183
18.166685057851694,-92.95051791557886
18.166268461754154,-92.95051791557886
18.166268461754154,-92.9503994884044
18.16603402304113,-92.9503994884044
18.16603402304113,-92.95023386379643
18.165852933828347,-92.95023386379643
18.165852933828347,-92.9495483697435
18.165555007326173,-92.9495483697435
18.165555007326173,-92.94938850888602
18.16482452527966,-92.94938850888602
18.16482452527966,-92.9492328106788
17.98412543026059,-92.9492328106788
17.98412543026059,-92.9493161181213
17.983924528386922,-92.9493161181213
17.983924528386922,-92.94950130531176
17.982327846829683,-92.94950130531176
17.982327846829683,-92.95169707829056
17.98166150728249,-92.95169707829056
17.98166150728249,-92.97011418714457
17.949710334557246,-92.97011418714457
17.949710334557246,-92.9705388033768
17.94967470922554,-92.9705388033768
17.94967470922554,-92.98951501679038
17.912582364167417,-92.98951501679038
17.912582364167417,-92.99102863070787
17.912368362178405,-92.99102863070787
17.912368362178405,-92.99181709197468
17.91212802661138,-92.99181709197468
17.91212802661138,-92.99294226895472
17.909415734737802,-92.99294226895472
17.909415734737802,-93.02073755742519
17.754205231104958,-93.02073755742519
17.754205231104958,-93.02106862429882
17.75312922118081,-93.02106862429882
17.75312922118081,-93.02379530510419
17.74993835842091,-93.02379530510419
17.74993835842091,-93.02452866319845
17.69671661827733,-93.02452866319845
17.69671661827733,-93.02528167726584
17.696165863211835,-93.02528167726584
17.696165863211835,-93.05265702293583
17.631487483576635,-93.05265702293583
17.631487483576635,-93.05395561386842
17.630985464688425,-93.05395561386842
17.630985464688425,-93.05467918475105
17.630722262275434,-93.05467918475105
17.630722262275434,-93.05613950268457
17.63062416137607,-93.05613950268457
17.63062416137607,-93.05619692825952
17.630415759465514,-93.05619692825952
17.630415759465514,-93.05625341851376
17.6302111575898,-93.05625341851376
17.6302111575898,-93.05875717844035
17.629139647766966,-93.05875717844035
17.629139647766966,-93.06047938679365
17.628740910778458,-93.06047938679365
17.628740910778458,-93.06306325537652
17.628274739838474,-93.06306325537652
17.628274739838474,-93.06313321203841
17.627207063385,-93.06313321203841
17.627207063385,-93.2001129057891
17.504036979475718,-93.2001129057891
17.504036979475718,-93.20378533876806
17.50392510345647,-93.20378533876806
17.50392510345647,-93.26158629012444
17.38423184956496,-93.26158629012444
17.38423184956496,-93.44988504320897
17.38442118461304,-93.44988504320897
17.38442118461304,-93.4544173072218
17.38538586001633,-93.4544173072218
17.38538586001633,-93.45839263656018
17.56609598646587,-93.45839263656018
17.56609598646587,-93.45800255658996
17.56616831425686,-93.45800255658996
17.56616831425686,-93.45836655608711
17.746875143904408,-93.45836655608711
17.746875143904408,-93.45748324278418
17.74737116316076,-93.45748324278418
17.74737116316076,-93.26899575721583
17.747264897469545,-93.26899575721583
17.747264897469545,-93.26753851251661
17.746005675695102,-93.26753851251661
17.746005675695102,-93.2641413011208
17.688330912680268,-93.2641413011208
17.688330912680268,-93.25294607300546
17.79437893533683,-93.25294607300546
17.79437893533683,-93.28766646919206
17.820498510204427,-93.28766646919206
17.820498510204427,-93.40165594299512
17.777182109813943,-93.40165594299512
17.777182109813943,-93.40220547370949
17.776808023026483,-93.40220547370949
17.776808023026483,-93.40295494163978
17.77604749933762,-93.40295494163978
17.77604749933762,-93.40366940512222
17.775548094726595,-93.40366940512222
17.775548094726595,-93.59237579487778
17.776335852000038,-93.59237579487778
17.776335852000038,-93.592835610497
17.777609113756803,-93.592835610497
17.777609113756803,-93.59368828231278
17.778491344125566,-93.59368828231278
17.778491344125566,-93.59544952561784
17.81703606150199,-93.59544952561784
17.81703606150199,-93.62011727967239
17.81716306267694,-93.62011727967239
17.81716306267694,-93.62021643019179
17.81731578075654,-93.62021643019179
17.81731578075654,-93.6204548609834
17.856486643497128,-93.6204548609834
17.856486643497128,-93.66398911192917
17.832764823739755,-93.66398911192917
17.832764823739755,-93.66417308622694
17.832624522440764,-93.66417308622694
17.832624522440764,-93.66436016696676
17.8323948021321,-93.66436016696676
17.8323948021321,-93.66438223979686
17.831077382626827,-93.66438223979686
17.831077382626827,-93.66463690083185
17.83089896611438,-93.66463690083185
17.83089896611438,-93.664878677899
17.830674817353177,-93.664878677899
17.830674817353177,-93.66530687024218
17.83066129870942,-93.66530687024218
17.83066129870942,-93.6654669715259
17.830532012159033,-93.6654669715259
17.830532012159033,-93.66556047161598
17.830385901715502,-93.66556047161598
17.830385901715502,-93.66564834050439
17.829987021099782,-93.66564834050439
17.829987021099782,-93.66582271018515
17.82986994309285,-93.66582271018515
17.82986994309285,-93.66594068403097
17.829858805169238,-93.66594068403097
17.829858805169238,-93.71847504124774
17.78999868274031,-93.71847504124774
17.78999868274031,-93.71893244375335
17.789567531903565,-93.71893244375335
17.789567531903565,-93.71900386995266
17.78910184490873,-93.71900386995266
17.78910184490873,-93.71903864272107
17.789023219182308,-93.71903864272107
17.789023219182308,-93.71928128554403
17.78897368539136,-93.71928128554403
17.78897368539136,-93.71991363513418
17.788836373706047,-93.71991363513418
17.788836373706047,-93.84811497167252
17.708270474573855,-93.84811497167252
17.708270474573855,-93.84893702489289
17.70721721488128,-93.84893702489289
17.70721721488128,-93.84900932378751
17.706806794437846,-93.84900932378751
17.706806794437846,-93.85021913701749
17.706739293816703,-93.85021913701749
17.706739293816703,-93.85115209228869
17.706539670184966,-93.85115209228869
17.706539670184966,-93.8513366705222
17.705987928569463,-93.8513366705222
17.705987928569463,-94.03996982947781
17.706130743345103,-94.03996982947781
17.706130743345103,-94.0400168467901
17.70689107438009,-94.0400168467901
17.70689107438009,-94.04007495381089
17.707009190239706,-94.04007495381089
17.707009190239706,-94.04025352493844
17.707608668483555,-94.04025352493844
17.707608668483555,-94.04133443071206
17.88728737920947,-94.04133443071206
17.88728737920947,-94.18906807056278
17.855706336264404,-94.18906807056278
17.855706336264404,-94.18980542402664
17.83931835109268,-94.18980542402664
17.83931835109268,-94.18993020488494
17.839102807429715,-94.18993020488494
17.839102807429715,-94.37870379511506
17.852466181234078,-94.37870379511506
17.852466181234078,-94.38202672160466
17.85291564373279,-94.38202672160466
17.85291564373279,-94.38306069951554
17.85369317474842,-94.38306069951554
17.85369317474842,-94.38348092134181
17.85476457753553,-94.38348092134181
17.85476457753553,-94.38399051331996
17.855526334595996,-94.38399051331996
17.855526334595996,-94.38496100063978
17.857628354080223,-94.38496100063978
17.857628354080223,-94.38584590123294
17.859265012109354,-94.38584590123294
17.859265012109354,-94.38584626939706
17.859441745890674,-94.38584626939706
17.859441745890674,-94.38620751493663
18.00855403600198,-94.38620751493663
18.00855403600198,-94.42152720741376
17.87805837688854,-94.42152720741376
17.87805837688854,-94.42293402518628
17.877773874248675,-94.42293402518628
17.877773874248675,-94.42353328244292
17.877226735838658,-94.42353328244292
17.877226735838658,-94.42414861886573
17.87540068556301,-94.42414861886573
17.87540068556301,-94.61296071446768
17.877674539993674,-94.61296071446768
17.877674539993674,-94.61397392205568
17.8793515555549,-94.61397392205568
17.8793515555549,-94.61454064612525
17.87973205908582,-94.61454064612525
17.87973205908582,-94.61701622324087
17.882652486188327,-94.61701622324087
17.882652486188327,-94.61953043301162
17.884290768060485,-94.61953043301162
17.884290768060485,-94.62144499234473
17.887483964367686,-94.62144499234473
17.887483964367686,-94.62304046698384
17.889082145871107,-94.62304046698384
17.889082145871107,-94.62312531638845
17.89053886772888,-94.62312531638845
17.89053886772888,-94.62443600735355
17.891577133321302,-94.62443600735355
17.891577133321302,-94.6257879283203
17.891623669467695,-94.6257879283203
17.891623669467695,-94.62629622290008
17.89260877861465,-94.62629622290008
17.89260877861465,-94.62638432437626
17.894155142973847,-94.62638432437626
17.894155142973847,-94.62644811318069
18.0748559161905,-94.62644811318069
18.0748559161905,-94.62318599327935
18.076490200947532,-94.62318599327935
18.076490200947532,-94.62278202313944
18.076567250228866,-94.62278202313944
18.076567250228866,-94.62190849082613
18.07833993369365,-94.62190849082613
18.07833993369365,-94.62064432309646
18.079356424211404,-94.62064432309646
18.079356424211404,-94.62064432309646
,
33.344375028976955,-94.33776071938081
33.344375028976955,-94.3365434862465
33.164046995036536,-94.3365434862465
33.164046995036536,-94.5511718470869
33.16483733983901,-94.5511718470869
33.16483733983901,-94.55501081322198
33.34516535082561,-94.55501081322198
33.34516535082561,-94.55326519832525
33.346570997065676,-94.55326519832525
33.346570997065676,-94.33863146834136
33.34655883057577,-94.33863146834136
33.34655883057577,-94.3382263998824
33.345275015898686,-94.3382263998824
33.345275015898686,-94.33776071938081
33.344375028976955,-94.33776071938081
33.344375028976955,-94.33776071938081
,
32.91099136652614,-94.28596105925658
32.91120888611353,-94.28596105925658
32.91120888611353,-94.07238044074342
32.91103151367391,-94.07238044074342
32.91103151367391,-94.07205452796033
32.73069093564335,-94.07205452796033
32.73069093564335,-94.07217846711973
32.73045820014583,-94.07217846711973
32.73045820014583,-94.0724311335538
32.72938370846738,-94.0724311335538
32.72938370846738,-94.07293384034418
32.72907153730104,-94.07293384034418
32.72907153730104,-94.28651015965582
32.72932716598569,-94.28651015965582
32.72932716598569,-94.28706446546947
32.72956887780304,-94.28706446546947
32.72956887780304,-94.28762325463768
32.72965844576078,-94.28762325463768
32.72965844576078,-94.2877886617918
32.90999905357743,-94.2877886617918
32.90999905357743,-94.28771956958123
32.910172734403666,-94.28771956958123
32.910172734403666,-94.28755622008822
32.91021495046099,-94.28755622008822
32.91021495046099,-94.28738786056122
32.91041594755961,-94.28738786056122
32.91041594755961,-94.28673841264234
32.91099136652614,-94.28673841264234
32.91099136652614,-94.28596105925658
32.91099136652614,-94.28596105925658
,
30.527254955458012,-94.27375802837444
30.527229467009203,-94.27375802837444
30.527229467009203,-94.48234463829216
30.70763244749075,-94.48234463829216
30.70763244749075,-94.48203683227942
30.707657935231904,-94.48203683227942
30.707657935231904,-94.48195879674846
30.707904660375323,-94.48195879674846
30.707904660375323,-94.48161446952646
30.70809694103707,-94.48161446952646
30.70809694103707,-94.48082205734823
30.708748959755635,-94.48082205734823
30.708748959755635,-94.27223305376296
30.528346010273417,-94.27223305376296
30.528346010273417,-94.27302686380695
30.527693973451836,-94.27302686380695
30.527693973451836,-94.27337160325153
30.527501687451558,-94.27337160325153
30.527501687451558,-94.27345016772057
30.527254955458012,-94.27345016772057
30.527254955458012,-94.27375802837444
30.527254955458012,-94.27375802837444
,
30.15352152184659,-93.95702512267711
30.127556545303143,-93.95702512267711
30.127556545303143,-93.93881383867557
30.127085551773444,-93.93881383867557
30.127085551773444,-93.93831966234534
30.126157183574392,-93.93831966234534
30.126157183574392,-93.93767710499621
29.955812433934792,-93.93767710499621
29.955812433934792,-93.87437713252575
29.852925057687802,-93.87437713252575
29.852925057687802,-93.77403969698292
29.852784767937692,-93.77403969698292
29.852784767937692,-93.77159871602467
29.851631051556243,-93.77159871602467
29.851631051556243,-93.76835366841516
29.849810871064726,-93.76835366841516
29.849810871064726,-93.76693170671709
29.849686935257782,-93.76693170671709
29.849686935257782,-93.76607552144753
29.669260333505335,-93.76607552144753
29.669260333505335,-93.76681055551519
29.662000984529023,-93.76681055551519
29.662000984529023,-93.9735821111514
29.664381350315363,-93.9735821111514
29.664381350315363,-93.97359222063865
29.666314643341067,-93.97359222063865
29.666314643341067,-93.97784700487263
29.667034053149944,-93.97784700487263
29.667034053149944,-93.9782382766212
29.667894314879465,-93.9782382766212
29.667894314879465,-93.97858632631136
29.66854807379351,-93.97858632631136
29.66854807379351,-93.9788760973938
29.669467486329943,-93.9788760973938
29.669467486329943,-93.98012064120677
29.671965745395585,-93.98012064120677
29.671965745395585,-93.98155263098899
29.672110455702168,-93.98155263098899
29.672110455702168,-93.98165648789583
29.760220824940944,-93.98165648789583
29.760220824940944,-94.08770331912547
29.761197338281015,-94.08770331912547
29.761197338281015,-94.08807615954214
29.926556726066085,-94.08807615954214
29.926556726066085,-94.17656345506408
29.92729744455245,-94.17656345506408
29.92729744455245,-94.17684335040508
29.927508114106843,-94.17684335040508
29.927508114106843,-94.1790347361716
30.10792764823824,-94.1790347361716
30.10792764823824,-94.16891509830398
30.154532882945535,-94.16891509830398
30.154532882945535,-94.16637498626605
30.15554449404077,-94.16637498626605
30.15554449404077,-93.95895568040055
30.15352152184659,-93.95895568040055
30.15352152184659,-93.95702512267711
30.15352152184659,-93.95702512267711
,
30.139497936792583,-93.85919304146199
30.139497936792583,-93.8574358223089
30.14390555400303,-93.8574358223089
30.14390555400303,-93.65004077769109
30.143265662796445,-93.65004077769109
30.143265662796445,-93.64759164440794
30.142281301323347,-93.64759164440794
30.142281301323347,-93.646731419994
29.96186271017558,-93.646731419994
29.96186271017558,-93.64701127465518
29.961762250464307,-93.64701127465518
29.961762250464307,-93.64702915203449
29.960920072245827,-93.64702915203449
29.960920072245827,-93.64705775284853
29.959235702988774,-93.64705775284853
29.959235702988774,-93.64823185842896
29.958562039902787,-93.64823185842896
29.958562039902787,-93.85561664157105
29.958675115527825,-93.85561664157105
29.958675115527825,-93.8565296019494
29.9588453771223,-93.8565296019494
29.9588453771223,-93.85671368671187
29.958936425990217,-93.85671368671187
29.958936425990217,-93.85734261488794
29.959079269219245,-93.85734261488794
29.959079269219245,-93.85919304146199
30.139497936792583,-93.85919304146199
30.139497936792583,-93.85919304146199
,
18.241426694705513,-93.3259245031588
18.241426694705513,-93.32895647857266
18.240828239055602,-93.32895647857266
18.240828239055602,-93.51816132142734
18.42152250619106,-93.51816132142734
18.42152250619106,-93.51792531119682
18.422239299395148,-93.51792531119682
18.422239299395148,-93.51751366067646
18.42334168894296,-93.51751366067646
18.42334168894296,-93.51739194671305
18.4243273462638,-93.51739194671305
18.4243273462638,-93.51559942922924
18.42442653579948,-93.51559942922924
18.42442653579948,-93.51550200442806
18.424985073360375,-93.51550200442806
18.424985073360375,-93.51548319983333
18.426631324416128,-93.51548319983333
