Lons,Lats
142.641845703125,-16.2014102935791
142.56089782714844,-16.21282196044922
142.5527801513672,-16.213958740234375
142.41368103027344,-16.23348045349121
145.06895446777344,-15.839442253112793
145.061767578125,-15.840534210205078
143.15359497070312,-16.121644973754883
142.7371368408203,-16.180822372436523
142.6970977783203,-16.186458587646484
142.40438842773438,-16.227542877197266
143.03607177734375,-16.131357192993164
143.0282745361328,-16.132469177246094
142.70407104492188,-16.17833137512207
142.3868408203125,-16.222749710083008
145.05963134765625,-15.827215194702148
143.0350341796875,-16.124446868896484
142.46803283691406,-16.20420265197754
142.3692626953125,-16.217947006225586
142.35269165039062,-16.220252990722656
145.0585479736328,-15.820555686950684
143.22756958007812,-16.09000587463379
143.0651397705078,-16.11311149597168
143.05735778808594,-16.114219665527344
142.77391052246094,-16.15423011779785
142.46697998046875,-16.19713020324707
136.7632293701172,-16.91205406188965
134.88629150390625,-17.112680435180664
145.06466674804688,-15.812806129455566
143.2034454345703,-16.086423873901367
143.19573974609375,-16.08751678466797
143.1571502685547,-16.093008041381836
143.0640869140625,-16.106210708618164
142.71694946289062,-16.15509033203125
142.38368225097656,-16.201457977294922
136.7620391845703,-16.901920318603516
145.06358337402344,-15.806147575378418
144.9629364013672,-15.821381568908691
143.19468688964844,-16.080656051635742
143.0474853515625,-16.101505279541016
142.1063690185547,-16.23228645324707
136.76083374023438,-16.891786575317383
136.74868774414062,-16.89312744140625
136.73345947265625,-16.89480209350586
144.8827667236328,-15.826656341552734
144.87557983398438,-15.827740669250488
142.6827850341797,-16.145557403564453
142.10531616210938,-16.22509765625
136.74749755859375,-16.882984161376953
144.93923950195312,-15.811317443847656
144.7737579345703,-15.836227416992188
144.7665557861328,-15.837307929992676
144.7449493408203,-15.840547561645508
143.90072631835938,-15.965298652648926
142.80154418945312,-16.12187385559082
142.79359436035156,-16.12298011779785
142.6897735595703,-16.137439727783203
142.16351318359375,-16.209848403930664
142.10427856445312,-16.21790313720703
136.7462921142578,-16.872848510742188
144.84466552734375,-15.818748474121094
144.83746337890625,-15.819829940795898
144.75828552246094,-15.8317232131958
144.70785522460938,-15.839277267456055
143.90707397460938,-15.95748233795166
143.89968872070312,-15.958552360534668
143.8922882080078,-15.95963191986084
142.4042205810547,-16.16966438293457
142.08619689941406,-16.213024139404297
136.74508666992188,-16.862714767456055
136.65011596679688,-16.87294578552246
144.8579864501953,-15.809921264648438
144.8507843017578,-15.811003684997559
144.84359741210938,-15.81208610534668
144.83639526367188,-15.813166618347168
144.75003051757812,-15.826135635375977
144.706787109375,-15.832609176635742
143.90602111816406,-15.950740814208984
143.8986358642578,-15.95181941986084
143.8912353515625,-15.95289421081543
143.8838653564453,-15.95395565032959
142.40316772460938,-16.162582397460938
142.08514404296875,-16.205825805664062
141.46934509277344,-16.28801155090332
136.74388122558594,-16.852571487426758
144.86412048339844,-15.802175521850586
144.85691833496094,-15.803257942199707
144.83534240722656,-15.806504249572754
144.74896240234375,-15.819469451904297
144.7129364013672,-15.82486343383789
144.70571899414062,-15.82594108581543
144.6985321044922,-15.827020645141602
143.986083984375,-15.93222713470459
143.25096130371094,-16.037599563598633
142.8222198486328,-16.09764862060547
142.0926055908203,-16.197479248046875
142.08409118652344,-16.198623657226562
144.85552978515625,-15.797553062438965
144.7404022216797,-15.814894676208496
144.7332000732422,-15.815977096557617
143.91873168945312,-15.93720817565918
143.8374786376953,-15.949159622192383
143.51644897460938,-15.996139526367188
143.24293518066406,-16.035852432250977
142.64678955078125,-16.121402740478516
142.40284729003906,-16.156023025512695
142.2870330810547,-16.1723690032959
142.11074829101562,-16.197160720825195
142.09381103515625,-16.199541091918945
142.08531188964844,-16.20072364807129
144.64566040039062,-15.822293281555176
142.94737243652344,-16.071359634399414
142.41001892089844,-16.14777374267578
142.260986328125,-16.168764114379883
142.0757598876953,-16.19472312927246
136.75143432617188,-16.87875747680664
136.7393035888672,-16.88016128540039
144.6446075439453,-15.815624237060547
143.93138122558594,-15.9215726852417
143.90927124023438,-15.924826622009277
142.35128784179688,-16.148805618286133
142.29324340820312,-16.156963348388672
142.134033203125,-16.179243087768555
136.750244140625,-16.86861801147461
143.38475036621094,-15.994359970092773
142.64366149902344,-16.10036277770996
142.1329803466797,-16.17207145690918
142.02252197265625,-16.18743133544922
136.7490692138672,-16.858495712280273
136.7369384765625,-16.859886169433594
136.6605224609375,-16.868671417236328
136.65438842773438,-16.86937713623047
144.71453857421875,-15.791476249694824
144.70733642578125,-15.792558670043945
143.95140075683594,-15.904858589172363
143.94403076171875,-15.905940055847168
143.45191955566406,-15.97767162322998
143.36854553222656,-15.989713668823242
143.1926727294922,-16.015037536621094
142.7147674560547,-16.08315086364746
142.2828369140625,-16.143871307373047
142.24114990234375,-16.14969253540039
142.12347412109375,-16.166067123413086
136.74789428710938,-16.84835433959961
136.7357635498047,-16.84974479675293
144.69908142089844,-15.786971092224121
143.89137268066406,-15.906779289245605
142.70571899414062,-16.077285766601562
142.08853149414062,-16.163591384887695
136.74671936035156,-16.838224411010742
136.73458862304688,-16.8396053314209
136.7254638671875,-16.840646743774414
136.71937561035156,-16.841337203979492
144.7412109375,-15.773819923400879
143.44981384277344,-15.964043617248535
142.93431091308594,-16.037817001342773
143.9114227294922,-15.890057563781738
142.77537536621094,-16.05319595336914
142.67962646484375,-16.066675186157227
142.64752197265625,-16.071184158325195
142.27967834472656,-16.122499465942383
142.15408325195312,-16.139867782592773
143.91038513183594,-15.883326530456543
143.85130310058594,-15.891951560974121
142.92437744140625,-16.025068283081055
142.638427734375,-16.06529998779297
142.2786407470703,-16.115365982055664
144.69482421875,-15.760302543640137
143.9461669921875,-15.871210098266602
143.4844512939453,-15.938166618347168
143.14895629882812,-15.986166954040527
142.90762329101562,-16.020347595214844
142.89974975585938,-16.02146339416504
143.93038940429688,-15.866621971130371
143.9230194091797,-15.867707252502441
142.9301300048828,-16.01008415222168
142.9065704345703,-16.013412475585938
142.89871215820312,-16.0145206451416
142.70848083496094,-16.041200637817383
142.63633728027344,-16.05126953125
142.2097625732422,-16.11029624938965
142.2013702392578,-16.11145782470703
142.19297790527344,-16.11260223388672
142.18458557128906,-16.113765716552734
142.12562561035156,-16.12183380126953
142.11717224121094,-16.12299156188965
143.20843505859375,-15.963669776916504
142.94476318359375,-16.000953674316406
142.89767456054688,-16.007570266723633
142.72340393066406,-16.031984329223633
142.71543884277344,-16.0330867767334
142.11611938476562,-16.11581802368164
145.05833435058594,-15.685020446777344
145.0511474609375,-15.68610954284668
145.04396057128906,-15.687199592590332
142.92803955078125,-15.996224403381348
142.92019653320312,-15.997329711914062
142.71438598632812,-16.026098251342773
142.14039611816406,-16.105188369750977
142.09814453125,-16.110939025878906
145.05726623535156,-15.678360939025879
145.05007934570312,-15.679450988769531
142.927001953125,-15.989290237426758
142.91915893554688,-15.990394592285156
142.81668090820312,-16.00472068786621
142.8087615966797,-16.005817413330078
142.57675170898438,-16.038040161132812
142.22332763671875,-16.086578369140625
142.1393585205078,-16.098012924194336
142.1309051513672,-16.099164962768555
145.020263671875,-15.677148818969727
142.9259490966797,-15.982362747192383
142.18878173828125,-16.08399200439453
142.18038940429688,-16.085134506225586
142.17198181152344,-16.08626937866211
142.1214141845703,-16.09313201904297
142.1129608154297,-16.094274520874023
142.10450744628906,-16.095422744750977
142.05357360839844,-16.102312088012695
141.9938201904297,-16.110374450683594
142.95623779296875,-15.971055030822754
142.623046875,-16.01732063293457
142.5584716796875,-16.02621078491211
142.2462921142578,-16.068891525268555
142.18772888183594,-16.07683563232422
142.11190795898438,-16.087100982666016
142.07801818847656,-16.0916748046875
142.0695343017578,-16.092819213867188
142.06103515625,-16.093963623046875
142.01841735839844,-16.099708557128906
142.00132751464844,-16.102006912231445
144.06410217285156,-15.80801010131836
142.90188598632812,-15.977386474609375
142.6239776611328,-16.01712417602539
142.60789489746094,-16.019420623779297
142.5594940185547,-16.02630615234375
142.24778747558594,-16.070446014404297
142.18931579589844,-16.07867431640625
142.1220703125,-16.0881404876709
142.07980346679688,-16.09407615661621
142.07131958007812,-16.095266342163086
142.06283569335938,-16.096446990966797
144.75845336914062,-15.69752311706543
144.75125122070312,-15.69860553741455
143.84986877441406,-15.83272647857666
143.43927001953125,-15.892746925354004
142.90084838867188,-15.970454216003418
142.82211303710938,-15.981720924377441
142.814208984375,-15.982844352722168
142.7825469970703,-15.987369537353516
142.7746124267578,-15.988508224487305
142.74285888671875,-15.993040084838867
142.7109832763672,-15.99758529663086
142.61489868164062,-16.011255264282227
142.5098419189453,-16.026168823242188
142.47732543945312,-16.030771255493164
142.4691619873047,-16.031923294067383
142.23008728027344,-16.06565284729004
142.2217254638672,-16.06683349609375
142.0702667236328,-16.088071823120117
142.06179809570312,-16.089256286621094
143.83404541015625,-15.82814884185791
142.91549682617188,-15.961267471313477
142.90765380859375,-15.962396621704102
142.89981079101562,-15.963516235351562
142.87623596191406,-15.966888427734375
142.82107543945312,-15.974761962890625
142.8131561279297,-15.975887298583984
142.7894287109375,-15.979273796081543
142.7019805908203,-15.991722106933594
142.4599609375,-16.026020050048828
141.89808654785156,-16.104711532592773
142.91445922851562,-15.954343795776367
142.90660095214844,-15.955460548400879
142.07664489746094,-16.072509765625
141.88839721679688,-16.098657608032227
143.85409545898438,-15.811427116394043
143.3528594970703,-15.884347915649414
142.99154663085938,-15.936259269714355
142.90557861328125,-15.94852066040039
142.71583557128906,-15.975489616394043
142.45787048339844,-16.011892318725586
142.44972229003906,-16.01304054260254
142.44154357910156,-16.014184951782227
142.18511962890625,-16.050081253051758
142.1599578857422,-16.053586959838867
143.2068634033203,-15.89837646484375
142.865234375,-15.947178840637207
142.85736083984375,-15.948295593261719
142.84161376953125,-15.950530052185059
142.77838134765625,-15.959491729736328
142.46498107910156,-16.00368881225586
142.4568328857422,-16.00482940673828
142.40777587890625,-16.01171112060547
142.19244384765625,-16.04176902770996
142.18408203125,-16.042930603027344
142.15892028808594,-16.046428680419922
143.90362548828125,-15.790390014648438
143.381103515625,-15.866329193115234
142.8877716064453,-15.936882019042969
142.8799285888672,-15.938005447387695
142.8720703125,-15.939120292663574
142.84844970703125,-15.942463874816895
142.52084350585938,-15.988653182983398
142.46392822265625,-15.99663257598877
142.45578002929688,-15.997769355773926
142.4476318359375,-15.998915672302246
142.166259765625,-16.038110733032227
142.15786743164062,-16.03927230834961
143.902587890625,-15.783648490905762
143.8952178955078,-15.784736633300781
142.89459228515625,-15.928829193115234
142.88673400878906,-15.929954528808594
142.87887573242188,-15.931059837341309
142.87103271484375,-15.932170867919922
142.81585693359375,-15.939970970153809
142.8079376220703,-15.941096305847168
142.7683563232422,-15.946684837341309
142.71270751953125,-15.9545316696167
142.70472717285156,-15.955649375915527
142.4465789794922,-15.991851806640625
142.4384002685547,-15.992988586425781
142.4138641357422,-15.996410369873047
142.1568145751953,-16.032114028930664
143.93833923339844,-15.771533012390137
143.9236297607422,-15.77368450164795
143.91627502441406,-15.774761199951172
143.90890502929688,-15.77584171295166
143.9015350341797,-15.776922225952148
143.89418029785156,-15.77799129486084
143.02627563476562,-15.90307903289795
142.89353942871094,-15.921899795532227
142.88568115234375,-15.923007011413574
142.87783813476562,-15.924111366271973
142.81480407714844,-15.933019638061523
142.80690002441406,-15.93413257598877
142.68771362304688,-15.950904846191406
142.67173767089844,-15.953156471252441
142.6637420654297,-15.954266548156738
142.65574645996094,-15.95539665222168
142.4536895751953,-15.983648300170898
142.44552612304688,-15.984786033630371
142.43734741210938,-15.985922813415527
142.18093872070312,-16.021486282348633
142.16415405273438,-16.02379035949707
142.15576171875,-16.02495765686035
141.85714721679688,-16.06593894958496
143.92994689941406,-15.765881538391113
143.00967407226562,-15.898382186889648
142.90036010742188,-15.913848876953125
142.8925018310547,-15.91496753692627
142.88465881347656,-15.916065216064453
142.87680053710938,-15.917181968688965
142.83743286132812,-15.922724723815918
142.8137664794922,-15.926061630249023
142.44448852539062,-15.977727890014648
142.43630981445312,-15.978852272033691
142.16310119628906,-16.016643524169922
142.1547088623047,-16.017791748046875
144.5905303955078,-15.661280632019043
144.21414184570312,-15.717270851135254
142.99307250976562,-15.893684387207031
142.98529052734375,-15.894775390625
142.8835906982422,-15.909132957458496
142.87574768066406,-15.91024112701416
142.86788940429688,-15.911340713500977
142.8600311279297,-15.912446975708008
142.85215759277344,-15.913555145263672
142.83639526367188,-15.915778160095215
142.82061767578125,-15.917985916137695
142.78900146484375,-15.92243766784668
142.73345947265625,-15.930233001708984
142.72549438476562,-15.931347846984863
142.6456298828125,-15.942519187927246
142.4597625732422,-15.968389511108398
141.73284912109375,-16.067956924438477
144.19854736328125,-15.712717056274414
143.88365173339844,-15.758872032165527
143.8246307373047,-15.767460823059082
143.81724548339844,-15.768538475036621
143.80984497070312,-15.769603729248047
143.0386505126953,-15.880186080932617
142.89041137695312,-15.901084899902344
142.88255310058594,-15.902193069458008
142.8747100830078,-15.903294563293457
142.86685180664062,-15.904400825500488
142.85897827148438,-15.905508995056152
142.85110473632812,-15.906617164611816
142.84323120117188,-15.907720565795898
142.83534240722656,-15.90882396697998
142.82745361328125,-15.909934997558594
142.81956481933594,-15.911038398742676
142.81167602539062,-15.91214656829834
142.80377197265625,-15.913250923156738
142.7958526611328,-15.914362907409668
142.70054626464844,-15.927705764770508
142.66859436035156,-15.932162284851074
142.63656616210938,-15.936627388000488
142.45870971679688,-15.96133041381836
142.4014892578125,-15.969244003295898
141.81053161621094,-16.05001449584961
143.97088623046875,-15.7392578125
143.9488525390625,-15.742474555969238
142.95199584960938,-15.885350227355957
142.85792541503906,-15.89857006072998
142.85006713867188,-15.899667739868164
142.84217834472656,-15.900777816772461
142.83428955078125,-15.901875495910645
142.826416015625,-15.902978897094727
142.8106231689453,-15.905186653137207
142.79481506347656,-15.907402992248535
142.7869110107422,-15.908507347106934
142.77899169921875,-15.909619331359863
142.77105712890625,-15.910725593566895
142.7631378173828,-15.911828994750977
142.74725341796875,-15.914050102233887
142.6915283203125,-15.921825408935547
142.67555236816406,-15.924055099487305
142.49020385742188,-15.949775695800781
142.48207092285156,-15.95090103149414
142.44949340820312,-15.955404281616211
142.44134521484375,-15.956527709960938
142.43316650390625,-15.957651138305664
142.37582397460938,-15.965563774108887
142.0925750732422,-16.00436782836914
141.80946350097656,-16.042741775512695
141.73951721191406,-16.05215835571289
143.9698486328125,-15.732538223266602
143.9551544189453,-15.7346773147583
143.94781494140625,-15.735756874084473
143.94046020507812,-15.736822128295898
143.90367126464844,-15.742189407348633
142.911865234375,-15.88391399383545
142.77000427246094,-15.903754234313965
142.7620849609375,-15.904867172241211
142.7064208984375,-15.912626266479492
142.69845581054688,-15.913729667663574
142.69046020507812,-15.914840698242188
142.6745147705078,-15.917049407958984
142.66650390625,-15.918172836303711
142.472900390625,-15.944965362548828
142.46475219726562,-15.946090698242188
142.43211364746094,-15.950587272644043
141.82582092285156,-16.033119201660156
141.81712341308594,-16.034286499023438
141.7909698486328,-16.037799835205078
141.78224182128906,-16.038970947265625
141.7559814453125,-16.042503356933594
141.74722290039062,-16.04367446899414
144.2462921142578,-15.685139656066895
143.96881103515625,-15.725813865661621
143.9614715576172,-15.726874351501465
143.9026336669922,-15.735447883605957
142.90296936035156,-15.878077507019043
142.89512634277344,-15.879180908203125
142.8637237548828,-15.883574485778809
142.68943786621094,-15.9078369140625
142.6734619140625,-15.91005802154541
142.59326171875,-15.92116928100586
142.45555114746094,-15.940160751342773
142.4473876953125,-15.941279411315918
142.43923950195312,-15.942397117614746
142.4147186279297,-15.945775032043457
142.1913604736328,-15.97630786895752
142.0904541015625,-15.990010261535645
142.0226287841797,-15.999197006225586
144.2452392578125,-15.678451538085938
143.99710083007812,-15.714810371398926
143.9236602783203,-15.725513458251953
143.76864624023438,-15.747989654541016
143.7464141845703,-15.751203536987305
142.8626708984375,-15.876632690429688
142.79959106445312,-15.885415077209473
142.46266174316406,-15.931976318359375
142.42184448242188,-15.937580108642578
142.41366577148438,-15.938695907592773
141.7275390625,-16.03140640258789
141.71876525878906,-16.032577514648438
143.99607849121094,-15.709872245788574
143.94471740722656,-15.717462539672852
143.9373779296875,-15.718549728393555
143.93003845214844,-15.719625473022461
143.92266845703125,-15.720720291137695
143.7751922607422,-15.742433547973633
143.7677764892578,-15.743524551391602
143.76039123535156,-15.744613647460938
143.75299072265625,-15.745697021484375
143.7455596923828,-15.746786117553711
142.8627166748047,-15.874968528747559
142.79971313476562,-15.884000778198242
142.46327209472656,-15.931988716125488
142.4469757080078,-15.934298515319824
142.42251586914062,-15.93776798248291
142.4143524169922,-15.93892765045166
141.7205810546875,-16.036376953125
144.26478576660156,-15.663189888000488
144.20668029785156,-15.67182445526123
144.1994171142578,-15.672895431518555
143.94366455078125,-15.710746765136719
143.93634033203125,-15.71181869506836
143.92898559570312,-15.712906837463379
143.921630859375,-15.713983535766602
143.91429138183594,-15.715073585510254
143.77413940429688,-15.735685348510742
143.76675415039062,-15.736771583557129
143.75933837890625,-15.737862586975098
143.75193786621094,-15.738941192626953
143.7445068359375,-15.740031242370605
142.85382080078125,-15.869147300720215
142.83023071289062,-15.872528076171875
142.8223419189453,-15.873661994934082
142.751220703125,-15.88382339477539
142.47035217285156,-15.92378044128418
142.44593811035156,-15.927241325378418
142.4214630126953,-15.930706024169922
141.7283172607422,-16.027847290039062
141.7195281982422,-16.029067993164062
141.7019500732422,-16.03150749206543
144.54580688476562,-15.614370346069336
144.4808807373047,-15.624086380004883
144.26373291015625,-15.656497955322266
144.25648498535156,-15.657580375671387
144.21290588378906,-15.664048194885254
144.20562744140625,-15.665125846862793
144.00863647460938,-15.694284439086914
143.942626953125,-15.70401382446289
143.93528747558594,-15.705100059509277
143.9205780029297,-15.70726490020752
143.76568603515625,-15.730026245117188
143.75830078125,-15.731103897094727
143.7509002685547,-15.732192993164062
142.852783203125,-15.862207412719727
142.8370361328125,-15.86446475982666
142.8291778564453,-15.865583419799805
142.8212890625,-15.866704940795898
142.7501678466797,-15.876846313476562
142.7422332763672,-15.877982139587402
142.7342987060547,-15.879117012023926
142.47743225097656,-15.915581703186035
142.46929931640625,-15.916730880737305
142.46119689941406,-15.917879104614258
142.4285888671875,-15.9224853515625
142.42044067382812,-15.923629760742188
144.54473876953125,-15.607699394226074
144.01490783691406,-15.68648910522461
144.00758361816406,-15.687568664550781
143.9342498779297,-15.69836711883545
143.78684997558594,-15.720023155212402
143.7572479248047,-15.724360466003418
142.83599853515625,-15.857504844665527
142.828125,-15.858638763427734
142.82025146484375,-15.859750747680664
142.7808074951172,-15.865375518798828
142.77288818359375,-15.866497039794922
142.7649688720703,-15.867639541625977
142.74913024902344,-15.869888305664062
142.72532653808594,-15.873272895812988
142.7094268798828,-15.875535011291504
142.50881958007812,-15.903953552246094
142.50071716308594,-15.905096054077148
142.46014404296875,-15.910822868347168
142.42755126953125,-15.91541862487793
142.4193878173828,-15.916568756103516
145.0467987060547,-15.525190353393555
144.0065460205078,-15.680852890014648
143.9992218017578,-15.681929588317871
143.95523071289062,-15.688403129577637
143.9478759765625,-15.689492225646973
143.94053649902344,-15.690567016601562
143.93319702148438,-15.691649436950684
142.85853576660156,-15.847207069396973
142.8349609375,-15.85056209564209
142.8271026611328,-15.851682662963867
142.81919860839844,-15.852806091308594
142.77183532714844,-15.859539031982422
142.76393127441406,-15.860664367675781
142.7242889404297,-15.866291999816895
142.71633911132812,-15.867424011230469
142.700439453125,-15.86967945098877
142.515869140625,-15.895769119262695
142.4996795654297,-15.898052215576172
142.4834747314453,-15.900343894958496
142.475341796875,-15.901481628417969
142.36102294921875,-15.917555809020996
142.35281372070312,-15.91871166229248
137.54737854003906,-16.542346954345703
144.25332641601562,-15.637511253356934
144.23880004882812,-15.639671325683594
143.9981689453125,-15.675220489501953
143.9835205078125,-15.677364349365234
143.9761962890625,-15.678441047668457
143.96884155273438,-15.679525375366211
142.84963989257812,-15.841382026672363
142.84178161621094,-15.842497825622559
142.8260498046875,-15.844734191894531
142.77081298828125,-15.852568626403809
142.7628936767578,-15.85369873046875
142.74703979492188,-15.855951309204102
142.72323608398438,-15.85932731628418
142.47430419921875,-15.89443588256836
145.0231170654297,-15.515141487121582
144.2377471923828,-15.632979393005371
143.9971160888672,-15.66849136352539
143.98980712890625,-15.669567108154297
143.9824676513672,-15.670653343200684
143.9751434326172,-15.671730995178223
142.88784790039062,-15.828869819641113
142.7855682373047,-15.843377113342285
142.76976013183594,-15.845611572265625
142.7618408203125,-15.846732139587402
142.73013305664062,-15.851214408874512
142.47325134277344,-15.8873872756958
142.42442321777344,-15.894222259521484
141.99952697753906,-15.953307151794434
141.90541076660156,-15.966280937194824
137.63978576660156,-16.512060165405273
137.6293182373047,-16.5132999420166
144.23670959472656,-15.626286506652832
144.1858367919922,-15.633806228637695
143.9667510986328,-15.666084289550781
143.85650634765625,-15.682242393493652
143.18115234375,-15.779993057250977
143.17347717285156,-15.781086921691895
142.87896728515625,-15.823044776916504
142.87112426757812,-15.824158668518066
142.78453063964844,-15.836411476135254
142.77662658691406,-15.837525367736816
142.76080322265625,-15.839770317077637
142.7211456298828,-15.845364570617676
142.68934631347656,-15.84984302520752
142.68136596679688,-15.85097885131836
142.5853271484375,-15.864479064941406
141.895751953125,-15.960224151611328
141.61605834960938,-15.998435974121094
137.62814331054688,-16.503793716430664
144.25018310546875,-15.617443084716797
144.242919921875,-15.61852741241455
144.2356414794922,-15.619599342346191
144.2138671875,-15.622819900512695
144.00967407226562,-15.652913093566895
144.00234985351562,-15.653982162475586
143.18775939941406,-15.772037506103516
143.18011474609375,-15.773131370544434
142.87791442871094,-15.81611442565918
142.77557373046875,-15.830572128295898
142.74391174316406,-15.835039138793945
142.72804260253906,-15.837268829345703
142.72010803222656,-15.83838939666748
142.59231567382812,-15.856344223022461
142.5681915283203,-15.859716415405273
142.5601348876953,-15.860844612121582
142.48741149902344,-15.871018409729004
142.47927856445312,-15.872152328491211
142.4223175048828,-15.88010311126709
142.41415405273438,-15.881235122680664
142.40599060058594,-15.88237190246582
141.67694091796875,-15.982678413391113
141.62387084960938,-15.989880561828613
137.62698364257812,-16.494287490844727
137.61651611328125,-16.495506286621094
144.2418670654297,-15.611833572387695
144.23460388183594,-15.612909317016602
144.00863647460938,-15.64618968963623
144.00131225585938,-15.647270202636719
143.72134399414062,-15.688162803649902
142.86119079589844,-15.811388969421387
142.8140106201172,-15.81804370880127
142.69520568847656,-15.834756851196289
142.5912628173828,-15.84933090209961
141.62281799316406,-15.982536315917969
137.6258087158203,-16.484779357910156
137.61534118652344,-16.485998153686523
144.4652099609375,-15.571748733520508
144.4579620361328,-15.57292366027832
144.014892578125,-15.638411521911621
144.00758361816406,-15.639485359191895
143.98561096191406,-15.642701148986816
143.97830200195312,-15.643769264221191
142.9071502685547,-15.797819137573242
142.81295776367188,-15.811100959777832
142.59022521972656,-15.842314720153809
142.50149536132812,-15.854679107666016
142.47720336914062,-15.858057022094727
137.6246337890625,-16.475278854370117
137.61416625976562,-16.476490020751953
137.60366821289062,-16.47769546508789
144.4641571044922,-15.565070152282715
144.4569091796875,-15.566253662109375
144.04312133789062,-15.627399444580078
144.0284881591797,-15.629544258117676
144.02117919921875,-15.630620002746582
144.01385498046875,-15.631693840026855
144.00653076171875,-15.632762908935547
142.81190490722656,-15.804152488708496
142.63726806640625,-15.828593254089355
142.58917236328125,-15.83530330657959
142.50856018066406,-15.846511840820312
142.50045776367188,-15.847641944885254
142.4923553466797,-15.848764419555664
142.4842529296875,-15.84988784790039
142.4761505126953,-15.851009368896484
142.468017578125,-15.85213851928711
142.41917419433594,-15.858912467956543
141.8915557861328,-15.931252479553223
137.6129913330078,-16.466970443725586
137.6024932861328,-16.468177795410156
144.0420684814453,-15.62069034576416
144.03475952148438,-15.621766090393066
144.02743530273438,-15.622841835021973
144.01280212402344,-15.62498664855957
143.9908447265625,-15.628194808959961
143.62155151367188,-15.681868553161621
143.25997924804688,-15.733728408813477
142.91287231445312,-15.782876968383789
142.779296875,-15.801618576049805
142.7714080810547,-15.802726745605469
142.75558471679688,-15.80493450164795
142.74766540527344,-15.806044578552246
142.73974609375,-15.807159423828125
142.72386169433594,-15.809372901916504
142.7000274658203,-15.812704086303711
142.69207763671875,-15.81380558013916
142.63623046875,-15.821595191955566
142.53173828125,-15.836114883422852
142.5074920654297,-15.83948040008545
142.49940490722656,-15.840601921081543
142.45884704589844,-15.846209526062012
142.4099578857422,-15.852972984313965
141.9334259033203,-15.918192863464355
141.8990936279297,-15.922845840454102
144.02639770507812,-15.61612606048584
143.86495971679688,-15.639686584472656
143.24368286132812,-15.72905445098877
143.23605346679688,-15.730146408081055
143.22842407226562,-15.731228828430176
142.75453186035156,-15.797971725463867
142.74661254882812,-15.799077987670898
142.7386932373047,-15.80018138885498
142.53070068359375,-15.829084396362305
142.50645446777344,-15.832443237304688
142.4902801513672,-15.834683418273926
142.48216247558594,-15.835805892944336
142.4740447998047,-15.836920738220215
141.91522216796875,-15.91328239440918
141.90663146972656,-15.914449691772461
144.25839233398438,-15.575174331665039
144.0253448486328,-15.609414100646973
143.8712615966797,-15.63188362121582
143.86390686035156,-15.632953643798828
143.13548278808594,-15.73739242553711
142.90296936035156,-15.770123481750488
142.86380004882812,-15.77561092376709
142.84811401367188,-15.777798652648926
142.84027099609375,-15.778894424438477
142.8245086669922,-15.781099319458008
142.7534942626953,-15.791009902954102
142.73765563964844,-15.793210983276367
142.610107421875,-15.810935020446777
142.58602905273438,-15.814265251159668
142.53773498535156,-15.820944786071777
142.5296630859375,-15.822054862976074
142.4811248779297,-15.828755378723145
141.92274475097656,-15.904892921447754
141.91415405273438,-15.906055450439453
141.8711395263672,-15.911850929260254
144.6903839111328,-15.503957748413086
144.47438049316406,-15.536214828491211
144.02430725097656,-15.60269832611084
143.99502563476562,-15.606969833374023
143.86285400390625,-15.626221656799316
143.157470703125,-15.727272033691406
143.14212036132812,-15.729447364807129
142.84706115722656,-15.770865440368652
142.83921813964844,-15.771958351135254
142.83135986328125,-15.773055076599121
142.82347106933594,-15.774152755737305
142.78407287597656,-15.779650688171387
142.5608673095703,-15.810583114624023
142.54473876953125,-15.812806129455566
142.47195434570312,-15.822826385498047
142.2587890625,-15.852011680603027
141.8787078857422,-15.903443336486816
144.0376739501953,-15.595993995666504
144.03036499023438,-15.597073554992676
144.0011444091797,-15.60138988494873
143.99383544921875,-15.602472305297852
143.88380432128906,-15.618733406066895
143.8617401123047,-15.621977806091309
143.2562713623047,-15.710556983947754
143.19525146484375,-15.719408988952637
143.1493377685547,-15.726059913635254
143.1416473388672,-15.727170944213867
142.84695434570312,-15.76966381072998
142.839111328125,-15.770792007446289
142.83126831054688,-15.7719144821167
142.8234100341797,-15.773042678833008
142.78404235839844,-15.77868938446045
142.77615356445312,-15.779818534851074
142.73663330078125,-15.785486221313477
142.5691680908203,-15.80941390991211
142.56114196777344,-15.810554504394531
142.5450439453125,-15.812849044799805
142.5047149658203,-15.818592071533203
142.4723358154297,-15.823200225830078
141.88006591796875,-15.90674877166748
144.24044799804688,-15.559041023254395
144.2332000732422,-15.560118675231934
144.02932739257812,-15.590359687805176
144.00009155273438,-15.59468936920166
143.97813415527344,-15.597918510437012
143.63134765625,-15.648926734924316
143.27044677734375,-15.701512336730957
143.26284790039062,-15.702613830566406
143.25523376464844,-15.703718185424805
143.24761962890625,-15.704822540283203
143.13294982910156,-15.721417427062988
142.8928985595703,-15.75598430633545
142.83807373046875,-15.763840675354004
142.83023071289062,-15.764978408813477
142.82237243652344,-15.76609992980957
142.8144989013672,-15.767230033874512
142.806640625,-15.768359184265137
142.79876708984375,-15.769477844238281
142.77511596679688,-15.77286148071289
142.76722717285156,-15.773994445800781
142.73558044433594,-15.778517723083496
142.648193359375,-15.790992736816406
142.576171875,-15.801253318786621
